              ZoneID              CeilID               Count       Ave_MinDist_x       Ave_MinDist_y       Ave_MinDist_z         Ave_MinDist   DevSqrt_MinDist_x   DevSqrt_MinDist_y   DevSqrt_MinDist_z     DevSqrt_MinDist
                   6               24544                   1        1.636249e+01        1.407037e+01        1.588600e+01        2.679686e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24601                   2        5.477098e+00        8.293874e+00        1.188250e+01        1.641362e+01        4.594006e+00        2.886667e+00        1.015000e-01        1.478195e-01
                   6               24658                   2        4.300730e+00        3.588979e+00        3.002000e+00        6.355238e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24704                   1        6.168880e+00        3.058892e+01        1.588000e+01        3.501302e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24714                   2        9.427064e+00        1.198550e+00        4.210000e-01        9.512271e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27269                   1        3.156600e-01        2.474474e+01        8.052000e+00        2.602377e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27270                   1        3.385381e+01        5.428850e+00        3.391600e+01        4.822705e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27275                   1        7.163531e+00        2.591950e+01        1.274800e+01        2.975984e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27276                   1        1.759953e+01        6.481600e+00        1.623900e+01        2.480846e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27277                   1        5.319106e+00        1.110285e+01        2.228700e+01        2.546128e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27279                   2        7.568802e+00        5.062070e+00        2.834350e+01        3.129777e+01        5.829833e+00        1.058800e+00        1.302150e+01        1.055378e+01
                   6               27394                   2        2.483000e+00        2.977400e+00        4.825000e+00        6.189574e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27553                   2        2.054158e+01        1.576449e+01        3.710500e+00        2.711328e+01        7.738290e+00        2.898445e+00        4.650000e-02        4.171081e+00
                   6               27565                   1        2.869520e+00        1.114918e+01        3.763000e+00        1.211191e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27622                   3        8.874879e+00        3.772503e+00        6.558667e+00        1.373237e+01        4.713477e+00        5.216224e+00        4.325850e+00        3.946166e+00
                   6               27667                   1        1.440057e+01        1.697377e+01        6.772000e+00        2.326682e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27679                   1        1.522963e+01        1.360552e+01        4.887000e+00        2.099844e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27724                   1        1.924420e+01        1.307527e+01        4.218000e+00        2.364515e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27793                   1        1.083309e+01        2.155209e+01        2.339000e+00        2.423467e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27850                   1        1.083309e+01        2.155209e+01        2.339000e+00        2.423467e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27955                   1        9.017086e+00        1.758365e+01        6.895000e+00        2.092926e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27957                   1        8.787433e+00        6.126732e+00        8.143000e+00        1.345601e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27958                   1        1.712240e+01        1.193140e+00        2.376000e+00        1.732759e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27959                   4        3.738981e-01        1.431781e+01        4.407500e+00        1.506681e+01        1.764358e-01        7.088727e+00        1.434249e+00        7.063647e+00
                   6               27960                   1        1.226446e+01        5.036794e+00        1.037200e+01        1.683344e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               27962                   1        4.563816e+00        1.209262e+01        1.001300e+01        1.634992e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               30522                   1        1.723417e+01        1.297004e+01        3.855400e+01        4.417748e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               30700                   1        1.188144e+01        1.451267e+01        4.193000e+01        4.593377e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               30802                   1        1.469937e+01        1.005330e+01        1.687200e+01        2.453171e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               30814                   2        9.940740e+00        6.527963e+00        4.930000e-01        1.190276e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               30916                   2        5.730085e+00        1.359442e+01        2.166650e+01        2.987089e+01        3.418855e+00        3.725366e+00        1.649250e+01        9.611370e+00
                   6               30985                   1        8.674170e+00        1.113742e+00        4.661000e+00        9.909923e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               31042                   1        1.265497e+01        1.414438e+01        2.004000e+00        1.908475e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               31099                   1        1.282356e+01        9.467741e+00        1.195300e+01        1.992375e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               31207                   1        8.787433e+00        6.126732e+00        8.143000e+00        1.345601e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               31213                   1        1.954365e+01        1.977873e+01        1.871200e+01        3.351554e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               11136                   1        2.001723e+01        2.299081e+01        2.495700e+01        3.939694e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               11421                   2        1.193121e+01        5.416829e+00        3.750000e-01        1.310864e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               15020                   1        4.024841e+00        3.461175e+01        5.094600e+01        6.172250e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               17471                   1        8.823934e+00        1.061075e+01        6.644800e+01        6.786594e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               17648                   1        1.479681e+01        9.576590e+00        6.428000e+01        6.665265e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               17933                   1        1.602710e+00        1.757194e+01        1.895800e+01        2.589880e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               18033                   1        5.761630e+00        2.596008e+01        1.049400e+01        2.858752e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               18090                   1        5.761630e+00        2.596008e+01        1.049400e+01        2.858752e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               18271                   1        4.938765e+00        3.070824e+01        2.273800e+01        3.852796e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               20720                   1        2.544968e+00        1.876927e+01        2.680200e+01        3.281935e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               20722                   2        1.082659e+01        7.873015e+00        1.630800e+01        2.670842e+01        9.432276e+00        6.341755e+00        1.189400e+01        1.569512e+00
                   7               20725                   1        1.831539e+01        2.161612e+01        8.484800e+01        8.945330e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               20840                   1        5.604250e+00        6.907000e+00        1.086400e+01        1.404068e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               20997                   1        2.681015e+01        1.990723e+01        1.823400e+01        3.804682e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21011                   1        2.249934e+01        1.394305e+00        4.019800e+01        4.608735e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21168                   1        2.594607e+01        1.136363e+01        4.052900e+01        4.944624e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21239                   1        1.794133e+01        4.859580e-01        8.719000e+00        1.995366e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21296                   1        1.398869e+01        1.991481e+01        5.537000e+00        2.495879e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21510                   2        8.360370e+00        1.492007e+01        2.278000e+00        1.725380e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21512                   1        1.521611e+01        1.770226e+01        1.104200e+01        2.582297e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21518                   1        8.903287e+00        3.386118e+01        3.108700e+01        4.682147e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21521                   2        1.474332e+00        3.373320e+00        2.607000e+00        4.511030e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               21524                   1        2.748580e+01        2.197755e+01        8.420000e+00        3.618533e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               23963                   1        7.105770e+00        2.709520e+00        4.769000e+01        4.829254e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               23965                   1        2.200068e+01        2.331972e+01        2.398400e+01        4.003838e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24032                   1        8.585230e+00        6.635440e+00        1.789300e+01        2.092593e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24089                   1        1.472271e+01        1.482425e+01        8.460000e-01        2.091010e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24146                   1        2.605910e+01        2.015749e+01        1.155100e+01        3.491170e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24260                   1        2.405448e+01        5.007016e+00        2.331000e+00        2.468039e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24360                   1        7.646050e+00        1.233656e+01        9.699000e+00        1.745633e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24417                   1        7.646050e+00        1.233656e+01        9.699000e+00        1.745633e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24431                   1        1.218382e+01        1.901529e+01        1.969000e+01        2.996202e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24602                   2        7.946865e+00        9.240272e+00        4.197500e+00        1.536231e+01        6.478785e+00        3.626599e+00        3.838500e+00        1.212815e-01
                   7               24659                   1        1.468080e+00        1.286687e+01        8.036000e+00        1.524103e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24761                   1        6.168880e+00        3.058892e+01        1.588000e+01        3.501302e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24762                   1        1.529689e+00        3.556519e+01        3.607000e+00        3.578035e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24764                   1        2.998552e+01        1.968089e+01        5.717000e+00        3.632015e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24766                   1        1.223480e+01        2.333008e+01        9.954000e+00        2.816141e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24767                   1        3.742651e+00        1.834164e+01        1.172100e+01        2.208631e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24770                   1        1.840968e+01        1.061850e+00        8.356000e+00        2.024516e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24771                   1        1.840968e+01        1.061850e+00        8.356000e+00        2.024516e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               24772                   1        5.195335e+00        2.690168e+01        1.249100e+01        3.011174e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27212                   1        1.652383e+01        1.692250e+01        2.269700e+01        3.278051e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27216                   1        1.997981e+00        1.956474e+01        1.230200e+01        2.319720e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27217                   1        7.163531e+00        2.591950e+01        1.274800e+01        2.975984e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27267                   1        1.242976e+01        1.130528e+01        2.077800e+01        2.672141e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27324                   2        7.728185e+00        1.326950e+01        2.774250e+01        3.237256e+01        4.701575e+00        1.964220e+00        6.964500e+00        5.651151e+00
                   7               27495                   1        1.892380e+01        9.485175e+00        8.849000e+00        2.294305e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27566                   2        7.354545e+00        1.253451e+01        1.302050e+01        2.076170e+01        4.508250e-01        2.730855e-01        9.432500e+00        6.240070e+00
                   7               27680                   1        2.550860e+00        2.210539e+01        1.380200e+01        2.618492e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27737                   1        1.025789e+01        6.928694e+00        7.092000e+00        1.426631e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27780                   1        1.924420e+01        1.307527e+01        4.218000e+00        2.364515e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27794                   1        1.025789e+01        6.928694e+00        7.092000e+00        1.426631e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27851                   1        5.874520e+00        1.155853e+00        1.140100e+01        1.287745e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               27894                   1        3.621936e+01        1.028933e+01        6.946000e+00        3.828785e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               28008                   1        2.252543e+01        7.028540e+00        1.996100e+01        3.090691e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               28009                   1        5.394270e+00        1.658990e+01        2.277300e+01        2.868680e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               28011                   1        1.451989e+01        3.268982e+01        3.139000e+00        3.590689e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               28013                   1        1.581564e+01        5.497030e+00        1.318600e+01        2.131250e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               28014                   2        2.352230e-01        9.819880e+00        1.566900e+01        1.849332e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               28016                   1        7.928089e+00        1.239306e+01        1.635000e+00        1.480256e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               28017                   2        3.139396e+00        1.655771e+01        3.573000e+00        1.722730e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               28019                   1        4.563816e+00        1.209262e+01        1.001300e+01        1.634992e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               30466                   1        2.071865e+01        2.369429e+01        4.441600e+01        5.443770e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               30473                   1        4.074394e+01        9.282160e+00        3.585300e+01        5.506055e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               30815                   1        3.438080e+00        1.865653e+00        1.200200e+01        1.262335e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               30972                   2        1.201481e+01        1.085525e+01        1.345800e+01        2.348479e+01        2.865870e+00        6.464539e+00        8.284000e+00        3.225269e+00
                   7               30986                   3        9.344023e+00        9.686700e-01        6.424333e+00        1.140990e+01        4.736578e-01        1.025814e-01        1.246865e+00        1.060641e+00
                   7               31100                   1        1.282356e+01        9.467741e+00        1.195300e+01        1.992375e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               31157                   1        2.127813e+01        1.575244e+01        5.375000e+00        2.701460e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               31200                   1        3.393000e-01        1.937695e+01        5.572400e+01        5.899784e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               31260                   1        1.346838e+00        3.222860e+00        7.755400e+01        7.763262e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               31263                   1        1.908147e+01        9.011050e+00        3.967000e+01        4.493340e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   7               31264                   1        6.179870e+00        2.177992e+01        7.597000e+00        2.388033e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               14970                   1        1.772229e+01        1.336571e+01        4.205700e+01        4.755537e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               15073                   1        1.646132e+01        7.302900e-01        7.396600e+01        7.577914e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               15075                   1        9.101777e+00        4.310940e+00        5.797400e+01        5.884226e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               17412                   1        1.761088e+01        2.313948e+01        8.369000e+00        3.025920e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               17478                   1        2.679136e+01        1.720240e+00        4.639500e+01        5.360254e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               18219                   1        1.772229e+01        1.336571e+01        4.205700e+01        4.755537e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               18323                   1        9.101777e+00        4.310940e+00        5.797400e+01        5.884226e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               18326                   1        8.903287e+00        3.386118e+01        3.108700e+01        4.682147e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               18329                   1        4.938765e+00        3.070824e+01        2.273800e+01        3.852796e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               20660                   1        2.200068e+01        2.331972e+01        2.398400e+01        4.003838e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               20666                   1        2.025887e+01        1.421477e+01        4.414000e+00        2.513891e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               21354                   1        2.849165e+01        1.821692e+01        1.050000e+00        3.383390e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               21411                   1        2.658390e+00        6.880547e+00        1.584000e+00        7.544403e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               21468                   2        5.707355e+00        6.084798e+00        1.480050e+01        1.868528e+01        3.048965e+00        7.957485e-01        1.321650e+01        1.114088e+01
                   8               21573                   1        5.729848e+00        5.844400e-01        4.230800e+01        4.269824e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               23910                   1        1.246090e+01        4.699700e+00        3.150700e+01        3.420603e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               23917                   1        1.194047e+01        1.269280e+00        1.412000e+01        1.853538e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               23918                   1        1.194047e+01        1.269280e+00        1.412000e+01        1.853538e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               23960                   1        1.231199e+01        5.647140e+00        5.722400e+01        5.880528e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24033                   2        4.769730e+00        5.822330e+00        1.958550e+01        2.140321e+01        3.815500e+00        8.131100e-01        1.692500e+00        4.772815e-01
                   8               24090                   1        1.619912e+01        3.519550e+00        1.258700e+01        2.081421e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24131                   1        1.798365e+01        1.981322e+01        1.074000e+01        2.883267e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24261                   1        3.010456e+01        3.667770e+00        3.413300e+01        4.565960e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24375                   1        9.197550e+00        2.381460e+01        1.698600e+01        3.066356e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24530                   1        2.182156e+01        7.569265e+00        3.116400e+01        3.879006e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24546                   1        1.110872e+01        3.413478e+00        2.642000e+00        1.191787e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24603                   1        6.129000e-02        7.434817e+00        1.186400e+01        1.400124e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24644                   1        6.863200e-01        1.941217e+00        7.220000e+01        7.222935e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24660                   3        5.300630e+00        1.365260e+01        3.362333e+00        1.566113e+01        5.425701e+00        2.235033e+00        2.933550e+00        4.854240e+00
                   8               24717                   1        1.297373e+01        1.681341e+01        7.511000e+00        2.252606e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24817                   1        5.394270e+00        1.658990e+01        2.277300e+01        2.868680e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24820                   1        1.529689e+00        3.556519e+01        3.607000e+00        3.578035e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24823                   2        1.191383e+01        9.830880e+00        1.915000e+00        1.556447e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24824                   1        3.742651e+00        1.834164e+01        1.172100e+01        2.208631e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24826                   1        1.373593e+01        1.766458e+01        1.447000e+00        2.242336e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               24830                   1        3.331747e+01        1.279047e+01        4.087400e+01        5.426172e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27157                   2        1.447661e+01        6.461800e-01        2.469700e+01        2.863445e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27159                   1        1.997981e+00        1.956474e+01        1.230200e+01        2.319720e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27165                   2        3.879563e+00        4.921730e+00        2.173700e+01        2.262237e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27209                   1        2.121099e+01        2.946536e+01        2.395300e+01        4.349551e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27323                   1        1.798365e+01        1.981322e+01        1.074000e+01        2.883267e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27380                   2        6.523000e-01        3.985782e+00        4.891000e+00        6.343015e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27437                   1        1.939960e+01        4.860639e+00        6.617000e+00        2.106549e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27551                   2        1.187154e+01        5.030403e+00        1.795250e+01        2.521547e+01        7.052255e+00        4.454772e+00        9.103500e+00        2.272419e+00
                   8               27567                   1        1.351808e+01        2.102593e+01        1.354700e+01        2.843149e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27608                   1        1.813840e+00        3.055936e+01        1.268300e+01        3.313643e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27624                   1        6.903720e+00        1.226143e+01        3.588000e+00        1.452163e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27681                   1        6.010560e+00        2.102361e+01        2.653200e+01        3.438119e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27795                   1        1.110872e+01        3.413478e+00        2.642000e+00        1.191787e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27852                   1        5.874520e+00        1.155853e+00        1.140100e+01        1.287745e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27893                   1        3.621936e+01        1.028933e+01        6.946000e+00        3.828785e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               27966                   2        8.609080e+00        1.051845e+01        1.495000e+00        1.367439e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               28071                   1        1.550083e+01        1.742318e+01        1.899100e+01        3.007492e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               28072                   1        1.471637e+00        2.343719e+01        4.720000e-01        2.348809e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               28073                   1        7.928089e+00        1.239306e+01        1.635000e+00        1.480256e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               28074                   1        3.857088e+00        2.736660e+00        2.153000e+01        2.204331e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               28076                   1        6.738280e+00        1.081820e+01        2.656000e+01        2.945966e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               28080                   1        6.360080e+00        1.373599e+01        5.832400e+01        6.025626e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               30404                   1        2.825320e+00        2.916450e+01        9.488400e+01        9.930521e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               30411                   1        3.422437e+01        1.085264e+01        1.495400e+01        3.889357e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               31314                   1        8.757220e+00        2.475578e+01        8.319500e+01        8.724073e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   8               31319                   1        2.900673e+01        2.957300e+01        2.167800e+01        4.675348e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               11551                   1        2.208660e+00        3.582786e+01        1.062450e+02        1.121451e+02        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               15141                   1        6.461990e+00        5.341030e+00        1.125090e+02        1.128209e+02        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               17355                   1        3.100769e+01        1.418321e+01        2.512800e+01        4.235630e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               17356                   1        1.761088e+01        2.313948e+01        8.369000e+00        3.025920e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               17803                   2        5.806140e+00        3.648708e+00        1.465200e+01        1.617731e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               17935                   2        1.572210e+00        2.205678e+00        8.429000e+00        8.853525e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               18389                   1        8.906560e+00        1.693580e+01        6.437100e+01        6.715485e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               20824                   1        3.498266e+01        1.710661e+01        8.028200e+01        8.922792e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               20995                   1        9.327900e-01        1.895707e+01        7.942900e+01        8.166521e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               21298                   1        2.849165e+01        1.821692e+01        1.050000e+00        3.383390e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               21526                   1        1.846445e+01        3.089363e+01        2.065000e+00        3.605019e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               21623                   1        2.196847e+01        3.739084e+01        8.883800e+01        9.885787e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               24091                   1        1.619912e+01        3.519550e+00        1.258700e+01        2.081421e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               24319                   1        1.082250e+00        3.478278e+01        5.162000e+00        3.518038e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   9               24376                   2        1.448827e+01        7.774142e+00        1.630700e+01        2.315741e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
